"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 23, 2009","2,439.71","2,447.20","2,450.21","2,409.06","14.52M","-0.31%"
"Jun 22, 2009","2,447.20","2,456.86","2,493.85","2,440.49","18.88M","-0.39%"
"Jun 19, 2009","2,456.86","2,403.97","2,468.88","2,403.97","55.64M","2.20%"
"Jun 18, 2009","2,403.97","2,342.92","2,417.75","2,342.92","46.81M","2.61%"
"Jun 17, 2009","2,342.92","2,292.41","2,348.21","2,292.41","26.59M","2.20%"
"Jun 16, 2009","2,292.41","2,286.12","2,295.72","2,270.40","25.70M","0.28%"
"Jun 15, 2009","2,286.12","2,254.62","2,291.09","2,254.57","28.93M","1.40%"
"Jun 12, 2009","2,254.62","2,220.11","2,264.92","2,220.11","19.38M","1.55%"
"Jun 11, 2009","2,220.11","2,202.43","2,225.05","2,201.99","10.37M","0.80%"
"Jun 10, 2009","2,202.43","2,192.79","2,209.14","2,188.71","7.79M","0.44%"
"Jun 09, 2009","2,192.79","2,200.47","2,212.81","2,187.14","9.27M","-0.35%"
"Jun 08, 2009","2,200.47","2,178.11","2,214.30","2,178.11","16.52M","1.03%"
"Jun 05, 2009","2,178.11","2,139.34","2,185.76","2,128.38","31.72M","1.81%"
"Jun 04, 2009","2,139.34","2,183.47","2,183.69","2,138.20","27.14M","-2.02%"
"Jun 03, 2009","2,183.47","2,184.04","2,203.37","2,173.47","8.90M","-0.03%"
"Jun 02, 2009","2,184.04","2,209.52","2,214.26","2,180.84","9.30M","-1.15%"
"Jun 01, 2009","2,209.52","2,215.96","2,225.04","2,201.13","13.44M","-0.29%"
"May 29, 2009","2,215.96","2,210.79","2,231.52","2,209.59","29.24M","0.23%"
"May 28, 2009","2,210.79","2,156.04","2,218.13","2,156.04","43.54M","2.54%"
"May 27, 2009","2,156.04","2,142.46","2,166.45","2,142.46","72.34M","0.63%"
"May 26, 2009","2,142.46","2,120.63","2,147.58","2,120.63","46.44M","1.03%"
"May 25, 2009","2,120.63","2,146.73","2,166.55","2,109.92","63.10M","-1.22%"
"May 22, 2009","2,146.73","2,142.52","2,178.11","2,131.63","64.37M","0.20%"
"May 21, 2009","2,142.52","2,035.59","2,164.53","2,035.59","66.55M","5.25%"
"May 19, 2009","2,035.59","2,030.90","2,077.48","2,014.65","28.66M","0.23%"
"May 18, 2009","2,030.90","1,907.67","2,046.88","1,907.67","34.23M","6.46%"
"May 15, 2009","1,907.67","1,884.42","1,918.88","1,884.36","37.21M","1.23%"
"May 14, 2009","1,884.42","1,870.45","1,888.04","1,869.44","4.42M","0.75%"
"May 13, 2009","1,870.45","1,888.62","1,888.62","1,867.88","3.80M","-0.96%"
"May 12, 2009","1,888.62","1,900.09","1,900.71","1,875.90","5.76M","-0.60%"
"May 11, 2009","1,900.09","1,896.01","1,910.93","1,896.01","5.81M","0.22%"
"May 07, 2009","1,896.01","1,893.32","1,903.69","1,889.92","8.80M","0.14%"
"May 06, 2009","1,893.32","1,868.65","1,898.68","1,868.65","10.61M","1.32%"
"May 05, 2009","1,868.65","1,841.91","1,876.17","1,841.63","7.35M","1.45%"
"May 04, 2009","1,841.91","1,838.45","1,849.85","1,838.45","4.41M","0.19%"
"Apr 30, 2009","1,838.45","1,826.37","1,842.41","1,816.55","2.85M","0.66%"
"Apr 29, 2009","1,826.37","1,797.85","1,833.86","1,797.82","4.83M","1.59%"
"Apr 28, 2009","1,797.85","1,812.35","1,820.71","1,791.58","3.20M","-0.80%"
"Apr 27, 2009","1,812.35","1,845.03","1,856.48","1,807.40","7.25M","-1.77%"
"Apr 24, 2009","1,845.03","1,810.00","1,855.58","1,810.00","12.46M","1.94%"
"Apr 23, 2009","1,810.00","1,777.58","1,816.22","1,777.58","17.46M","1.82%"
"Apr 22, 2009","1,777.58","1,753.94","1,782.04","1,753.94","10.05M","1.35%"
"Apr 21, 2009","1,753.94","1,744.14","1,767.55","1,744.14","7.95M","0.56%"
"Apr 20, 2009","1,744.14","1,725.29","1,758.83","1,722.85","6.96M","1.09%"
"Apr 17, 2009","1,725.29","1,691.98","1,728.39","1,691.98","3.75M","1.97%"
"Apr 16, 2009","1,691.98","1,683.44","1,700.66","1,683.44","2.37M","0.51%"
"Apr 15, 2009","1,683.44","1,676.18","1,694.11","1,676.18","2.99M","0.43%"
"Apr 08, 2009","1,676.18","1,675.21","1,684.60","1,671.51","3.50M","0.06%"
"Apr 07, 2009","1,675.21","1,652.80","1,685.94","1,648.38","10.72M","1.36%"
"Apr 06, 2009","1,652.80","1,637.19","1,660.62","1,637.19","2.07M","0.95%"
"Apr 03, 2009","1,637.19","1,636.33","1,640.67","1,633.10","2.08M","0.05%"
"Apr 02, 2009","1,636.33","1,639.76","1,650.48","1,634.83","6.78M","-0.21%"
"Apr 01, 2009","1,639.76","1,638.06","1,646.13","1,637.42","5.72M","0.10%"
"Mar 31, 2009","1,638.06","1,644.59","1,644.59","1,632.65","3.85M","-0.40%"
"Mar 30, 2009","1,644.59","1,648.44","1,648.62","1,637.49","6.36M","-0.23%"
"Mar 27, 2009","1,648.44","1,636.96","1,653.28","1,636.63","4.21M","0.70%"
"Mar 26, 2009","1,636.96","1,637.23","1,645.42","1,635.85","10.11M","-0.02%"
"Mar 25, 2009","1,637.23","1,625.48","1,647.13","1,625.36","38.10M","0.72%"
"Mar 24, 2009","1,625.48","1,627.91","1,644.43","1,625.48","5.21M","-0.15%"
"Mar 23, 2009","1,627.91","1,621.81","1,635.40","1,621.52","16.78M","0.38%"
"Mar 20, 2009","1,621.81","1,626.05","1,629.78","1,619.64","2.47M","-0.26%"
"Mar 19, 2009","1,626.05","1,618.84","1,633.59","1,618.76","5.22M","0.45%"
"Mar 18, 2009","1,618.84","1,612.33","1,631.85","1,612.33","20.10M","0.40%"
"Mar 17, 2009","1,612.33","1,619.82","1,620.21","1,609.17","3.22M","-0.46%"
"Mar 16, 2009","1,619.82","1,632.87","1,637.82","1,619.82","2.58M","-0.80%"
"Mar 13, 2009","1,632.87","1,634.25","1,642.40","1,631.09","6.87M","-0.08%"
"Mar 12, 2009","1,634.25","1,637.92","1,646.12","1,630.27","2.55M","-0.22%"
"Mar 11, 2009","1,637.92","1,630.70","1,645.17","1,630.70","2.22M","0.44%"
"Mar 09, 2009","1,630.70","1,627.70","1,641.88","1,627.70","2.73M","0.18%"
"Mar 06, 2009","1,627.70","1,616.06","1,637.94","1,616.03","30.21M","0.72%"
"Mar 05, 2009","1,616.06","1,628.83","1,629.69","1,608.00","6.69M","-0.78%"
"Mar 04, 2009","1,628.83","1,639.47","1,671.69","1,624.94","2.61M","-0.65%"
"Mar 03, 2009","1,639.47","1,671.69","1,671.74","1,638.53","3.09M","-1.93%"
"Mar 02, 2009","1,671.69","1,694.14","1,703.90","1,670.55","3.47M","-1.33%"
"Feb 27, 2009","1,694.14","1,698.60","1,708.40","1,690.94","3.95M","-0.26%"
"Feb 26, 2009","1,698.60","1,706.30","1,713.16","1,696.86","6.13M","-0.45%"
"Feb 25, 2009","1,706.30","1,726.91","1,728.68","1,703.80","4.44M","-1.19%"
"Feb 24, 2009","1,726.91","1,734.41","1,744.42","1,725.84","2.85M","-0.43%"
"Feb 20, 2009","1,734.41","1,724.42","1,743.78","1,723.49","22.75M","0.58%"
"Feb 19, 2009","1,724.42","1,737.94","1,740.37","1,724.42","11.49M","-0.78%"
"Feb 18, 2009","1,737.94","1,744.93","1,753.67","1,735.09","67.35M","-0.40%"
"Feb 17, 2009","1,744.93","1,751.98","1,756.04","1,743.05","12.74M","-0.40%"
"Feb 16, 2009","1,751.98","1,748.10","1,764.82","1,748.10","5.72M","0.22%"
"Feb 13, 2009","1,748.14","1,749.39","1,761.40","1,747.75","3.34M","-0.07%"
"Feb 12, 2009","1,749.39","1,761.93","1,774.06","1,749.39","2.92M","-0.71%"
"Feb 11, 2009","1,761.93","1,765.88","1,774.09","1,754.18","3.85M","-0.22%"
"Feb 10, 2009","1,765.88","1,762.11","1,771.74","1,757.38","4.76M","0.21%"
"Feb 06, 2009","1,762.11","1,755.47","1,770.16","1,755.43","5.99M","0.38%"
"Feb 05, 2009","1,755.47","1,801.59","1,807.58","1,751.95","4.08M","-2.56%"
"Feb 03, 2009","1,801.59","1,803.89","1,808.89","1,790.45","4.51M","-0.13%"
"Feb 02, 2009","1,803.89","1,821.24","1,842.77","1,803.40","6.16M","-0.95%"
"Jan 30, 2009","1,821.24","1,834.94","1,844.61","1,821.24","28.25M","-0.75%"
"Jan 29, 2009","1,834.94","1,812.00","1,840.49","1,808.25","10.77M","1.25%"
"Jan 28, 2009","1,812.21","1,800.99","1,817.41","1,799.68","5.41M","0.62%"
"Jan 27, 2009","1,800.99","1,818.00","1,826.78","1,792.52","4.09M","-0.94%"
"Jan 26, 2009","1,818.06","1,761.00","1,827.15","1,761.00","9.33M","3.19%"
"Jan 23, 2009","1,761.81","1,750.10","1,771.63","1,750.07","3.25M","0.67%"
"Jan 22, 2009","1,750.14","1,720.13","1,753.23","1,719.45","3.52M","1.74%"
"Jan 21, 2009","1,720.13","1,810.27","1,821.81","1,715.00","9.29M","-4.98%"
"Jan 20, 2009","1,810.27","1,740.41","1,816.22","1,740.41","11.05M","4.01%"
"Jan 19, 2009","1,740.41","1,649.95","1,764.87","1,649.95","11.07M","5.48%"
"Jan 16, 2009","1,649.95","1,628.87","1,663.18","1,620.10","8.07M","1.29%"
"Jan 15, 2009","1,628.87","1,576.25","1,644.46","1,576.25","9.45M","3.34%"
"Jan 13, 2009","1,576.25","1,533.79","1,588.93","1,532.40","8.59M","2.77%"
"Jan 12, 2009","1,533.79","1,532.25","1,555.06","1,529.00","3.37M","0.10%"
"Jan 09, 2009","1,532.25","1,542.40","1,545.11","1,524.86","1.14M","-0.66%"
"Jan 08, 2009","1,542.40","1,550.07","1,559.52","1,536.50","1.71M","-0.49%"
"Jan 07, 2009","1,550.07","1,549.47","1,556.57","1,545.29","2.22M","0.04%"
"Jan 06, 2009","1,549.47","1,560.97","1,568.31","1,539.68","1.80M","-0.74%"
"Jan 05, 2009","1,560.97","1,578.46","1,624.23","1,555.64","6.36M","-1.11%"
"Jan 02, 2009","1,578.46","1,503.02","1,596.41","1,500.46","7.49M","5.02%"
"Dec 31, 2008","1,503.02","1,484.53","1,510.28","1,484.53","4.46M","1.25%"
"Dec 30, 2008","1,484.53","1,496.38","1,496.51","1,476.56","3.17M","-0.79%"
"Dec 29, 2008","1,496.38","1,505.78","1,509.03","1,496.38","1.69M","-0.65%"
"Dec 24, 2008","1,506.10","1,501.17","1,510.16","1,501.17","3.12M","0.33%"
"Dec 23, 2008","1,501.17","1,509.79","1,518.71","1,501.17","1.03M","-0.57%"
"Dec 22, 2008","1,509.79","1,527.17","1,528.85","1,509.79","1.77M","-1.11%"
"Dec 19, 2008","1,526.76","1,526.27","1,540.22","1,526.27","2.10M","0.03%"
"Dec 18, 2008","1,526.27","1,525.52","1,531.61","1,525.52","3.63M","0.05%"
"Dec 17, 2008","1,525.52","1,524.29","1,533.76","1,524.29","6.29M","0.09%"
"Dec 16, 2008","1,524.19","1,527.51","1,536.55","1,524.19","4.14M","-0.22%"
"Dec 15, 2008","1,527.51","1,561.38","1,567.10","1,527.51","4.03M","-2.17%"
"Dec 11, 2008","1,561.38","1,568.85","1,571.31","1,561.38","1.74M","-0.48%"
"Dec 10, 2008","1,568.91","1,548.69","1,581.52","1,548.69","1.90M","1.31%"
"Dec 08, 2008","1,548.69","1,567.17","1,567.18","1,548.69","1.52M","-1.18%"
"Dec 05, 2008","1,567.17","1,603.81","1,609.06","1,567.17","2.95M","-2.28%"
"Dec 04, 2008","1,603.81","1,606.74","1,611.72","1,603.81","1.05M","-0.18%"
"Dec 03, 2008","1,606.74","1,611.91","1,619.70","1,597.09","3.18M","-0.32%"
"Dec 02, 2008","1,611.91","1,636.50","1,644.15","1,611.91","2.34M","-1.50%"
"Dec 01, 2008","1,636.50","1,639.94","1,656.37","1,636.50","7.39M","-0.21%"
"Nov 28, 2008","1,639.94","1,625.90","1,659.53","1,625.90","14.69M","0.86%"
"Nov 27, 2008","1,625.88","1,571.23","1,634.72","1,571.23","5.75M","3.47%"
"Nov 26, 2008","1,571.29","1,625.25","1,629.95","1,562.03","7.32M","-3.32%"
"Nov 25, 2008","1,625.25","1,655.19","1,667.43","1,625.25","6.58M","-1.81%"
"Nov 24, 2008","1,655.19","1,669.88","1,685.11","1,655.19","4.02M","-0.88%"
"Nov 21, 2008","1,669.88","1,711.78","1,718.51","1,669.88","3.98M","-2.45%"
"Nov 20, 2008","1,711.78","1,717.52","1,728.07","1,711.78","5.44M","-0.33%"
"Nov 19, 2008","1,717.52","1,753.93","1,767.83","1,717.52","5.93M","-2.08%"
"Nov 18, 2008","1,753.93","1,787.09","1,796.31","1,753.93","5.09M","-1.86%"
"Nov 17, 2008","1,787.09","1,783.94","1,800.07","1,783.94","5.35M","0.18%"
"Nov 14, 2008","1,783.94","1,812.18","1,818.45","1,783.94","15.76M","-1.55%"
"Nov 13, 2008","1,812.08","1,849.08","1,859.01","1,812.08","5.53M","-2.00%"
"Nov 11, 2008","1,849.08","1,856.82","1,864.98","1,846.36","3.47M","-0.42%"
"Nov 10, 2008","1,856.82","1,890.36","1,899.05","1,856.82","4.68M","-1.77%"
"Nov 07, 2008","1,890.36","1,920.64","1,928.58","1,890.36","6.38M","-1.58%"
"Nov 06, 2008","1,920.64","1,962.26","1,964.23","1,920.64","3.93M","-2.12%"
"Nov 05, 2008","1,962.20","1,928.76","1,976.37","1,928.76","4.95M","1.74%"
"Nov 04, 2008","1,928.68","1,872.91","1,942.59","1,872.91","4.27M","2.98%"
"Nov 03, 2008","1,872.91","1,821.53","1,882.61","1,821.53","6.42M","2.82%"
"Oct 31, 2008","1,821.53","1,786.18","1,833.49","1,786.18","7.16M","1.98%"
"Oct 30, 2008","1,786.18","1,749.42","1,803.79","1,749.42","6.43M","2.11%"
"Oct 29, 2008","1,749.26","1,740.64","1,777.49","1,740.64","6.40M","0.51%"
"Oct 28, 2008","1,740.44","1,830.82","1,842.43","1,740.44","7.70M","-4.94%"
"Oct 24, 2008","1,830.82","1,815.17","1,857.43","1,815.17","3.30M","0.86%"
"Oct 23, 2008","1,815.17","1,900.87","1,910.77","1,802.03","8.54M","-4.49%"
"Oct 22, 2008","1,900.57","1,923.94","1,929.43","1,900.57","18.00M","-1.20%"
"Oct 21, 2008","1,923.72","1,968.29","1,968.72","1,923.72","8.09M","-2.26%"
"Oct 20, 2008","1,968.29","1,998.84","2,001.54","1,968.29","7.27M","-1.53%"
"Oct 17, 2008","1,998.84","1,985.79","2,001.04","1,985.79","2.67M","0.66%"
"Oct 16, 2008","1,985.79","2,027.51","2,028.98","1,985.79","4.53M","-2.06%"
"Oct 15, 2008","2,027.51","1,983.58","2,038.07","1,983.58","4.70M","2.21%"
"Oct 13, 2008","1,983.58","1,924.69","1,997.81","1,924.69","4.09M","3.06%"
"Oct 10, 2008","1,924.69","2,013.10","2,021.22","1,924.69","9.24M","-4.39%"
"Oct 09, 2008","2,013.10","2,043.13","2,049.76","2,013.10","6.79M","-1.47%"
"Oct 08, 2008","2,043.13","2,107.18","2,117.12","2,043.13","13.82M","-3.04%"
"Oct 07, 2008","2,107.18","2,155.19","2,155.92","2,107.18","5.23M","-2.23%"
"Oct 06, 2008","2,155.19","2,155.53","2,171.00","2,155.19","4.56M","-0.02%"
"Oct 03, 2008","2,155.53","2,148.61","2,161.97","2,148.61","7.00M","0.32%"
"Oct 02, 2008","2,148.61","2,142.26","2,160.66","2,142.26","15.02M","0.30%"
"Sep 30, 2008","2,142.26","2,185.53","2,185.82","2,142.26","8.03M","-1.98%"
"Sep 29, 2008","2,185.53","2,209.11","2,219.45","2,185.53","2.80M","-1.06%"
"Sep 26, 2008","2,209.05","2,212.57","2,216.46","2,209.05","9.11M","-0.16%"
"Sep 25, 2008","2,212.57","2,227.66","2,230.85","2,212.57","2.98M","-0.69%"
"Sep 24, 2008","2,227.87","2,230.95","2,247.32","2,227.87","2.93M","-0.14%"
"Sep 23, 2008","2,230.95","2,239.18","2,245.69","2,230.95","5.09M","-0.37%"
"Sep 22, 2008","2,239.18","2,250.32","2,257.25","2,239.18","3.38M","-0.50%"
"Sep 19, 2008","2,250.32","2,221.97","2,263.85","2,221.97","11.80M","1.28%"
"Sep 18, 2008","2,221.97","2,280.25","2,287.75","2,221.97","12.06M","-2.56%"
"Sep 17, 2008","2,280.25","2,321.16","2,324.39","2,280.25","6.74M","-1.76%"
"Sep 16, 2008","2,321.16","2,338.33","2,340.97","2,321.16","11.25M","-0.73%"
"Sep 15, 2008","2,338.33","2,355.63","2,358.02","2,338.33","4.74M","-0.73%"
"Sep 12, 2008","2,355.63","2,372.04","2,376.20","2,355.63","4.69M","-0.69%"
"Sep 11, 2008","2,372.04","2,384.05","2,390.93","2,372.04","7.27M","-0.50%"
"Sep 10, 2008","2,384.05","2,388.28","2,404.11","2,384.05","5.69M","-0.18%"
"Sep 09, 2008","2,388.28","2,394.63","2,404.14","2,388.28","8.66M","-0.27%"
"Sep 08, 2008","2,394.63","2,398.30","2,410.48","2,394.63","7.61M","-0.15%"
"Sep 05, 2008","2,398.30","2,397.52","2,407.57","2,397.52","6.91M","0.03%"
"Sep 04, 2008","2,397.52","2,393.98","2,403.78","2,393.98","5.55M","0.16%"
"Sep 03, 2008","2,393.71","2,400.74","2,412.08","2,393.71","9.42M","-0.28%"
"Sep 02, 2008","2,400.34","2,408.18","2,415.76","2,400.34","9.65M","-0.33%"
"Sep 01, 2008","2,408.18","2,408.75","2,415.68","2,408.18","3.37M","-0.02%"
"Aug 29, 2008","2,408.64","2,421.24","2,424.17","2,406.89","9.26M","-0.52%"
"Aug 28, 2008","2,421.24","2,407.62","2,422.28","2,407.62","14.74M","0.62%"
"Aug 27, 2008","2,406.39","2,404.11","2,425.88","2,404.11","12.09M","0.10%"
"Aug 26, 2008","2,404.00","2,409.72","2,418.32","2,404.00","12.72M","-0.23%"
"Aug 25, 2008","2,409.63","2,414.31","2,419.02","2,409.63","4.12M","-0.20%"
"Aug 22, 2008","2,414.37","2,424.54","2,431.33","2,414.37","6.67M","-0.43%"
"Aug 21, 2008","2,424.71","2,425.23","2,438.22","2,424.10","6.87M","-0.02%"
"Aug 20, 2008","2,425.23","2,438.61","2,440.59","2,425.23","3.34M","-0.55%"
"Aug 19, 2008","2,438.61","2,428.89","2,440.36","2,428.89","4.06M","0.40%"
"Aug 18, 2008","2,428.89","2,431.81","2,436.89","2,428.89","6.91M","-0.12%"
"Aug 15, 2008","2,431.81","2,435.29","2,446.40","2,431.81","7.24M","-0.14%"
"Aug 14, 2008","2,435.25","2,451.24","2,456.14","2,435.25","11.67M","-0.65%"
"Aug 13, 2008","2,451.23","2,447.18","2,456.91","2,447.18","14.84M","0.17%"
"Aug 12, 2008","2,447.18","2,464.47","2,469.20","2,445.61","11.97M","-0.70%"
"Aug 11, 2008","2,464.47","2,466.56","2,473.95","2,464.47","6.80M","-0.08%"
"Aug 08, 2008","2,466.56","2,465.48","2,472.72","2,465.48","12.50M","0.04%"
"Aug 07, 2008","2,465.48","2,471.80","2,478.90","2,465.48","27.15M","-0.26%"
"Aug 06, 2008","2,471.80","2,454.84","2,478.18","2,454.84","11.95M","0.69%"
"Aug 05, 2008","2,454.83","2,480.60","2,482.12","2,453.21","10.18M","-1.04%"
"Aug 04, 2008","2,480.60","2,473.45","2,493.36","2,473.45","9.19M","0.29%"
"Aug 01, 2008","2,473.45","2,463.44","2,477.37","2,463.44","13.26M","0.41%"
"Jul 31, 2008","2,463.41","2,429.19","2,465.03","2,429.19","10.56M","1.41%"
"Jul 30, 2008","2,429.14","2,408.70","2,433.16","2,408.70","9.54M","0.85%"
"Jul 29, 2008","2,408.70","2,404.56","2,423.91","2,404.56","10.51M","0.21%"
"Jul 28, 2008","2,403.59","2,370.10","2,403.71","2,370.10","57.61M","1.41%"
"Jul 25, 2008","2,370.10","2,383.83","2,386.36","2,370.10","4.71M","-0.58%"
"Jul 24, 2008","2,383.83","2,356.54","2,385.30","2,356.54","3.82M","1.16%"
"Jul 23, 2008","2,356.53","2,338.63","2,376.90","2,338.63","4.64M","0.77%"
"Jul 22, 2008","2,338.63","2,380.57","2,381.50","2,338.63","4.10M","-1.76%"
"Jul 21, 2008","2,380.57","2,412.38","2,414.12","2,380.57","5.23M","-1.32%"
"Jul 18, 2008","2,412.38","2,415.12","2,416.20","2,412.38","5.11M","-0.11%"
"Jul 16, 2008","2,415.07","2,440.15","2,441.57","2,414.00","4.55M","-1.03%"
"Jul 15, 2008","2,440.15","2,444.86","2,460.91","2,440.15","12.89M","-0.19%"
"Jul 14, 2008","2,444.86","2,425.46","2,455.47","2,425.46","5.11M","0.80%"
"Jul 11, 2008","2,425.42","2,405.60","2,435.11","2,405.60","15.49M","0.82%"
"Jul 10, 2008","2,405.60","2,381.58","2,409.11","2,381.58","5.06M","1.01%"
"Jul 09, 2008","2,381.61","2,372.50","2,393.81","2,372.50","3.80M","0.38%"
"Jul 08, 2008","2,372.50","2,401.17","2,402.13","2,372.50","7.82M","-1.19%"
"Jul 07, 2008","2,401.17","2,404.54","2,411.02","2,401.17","3.71M","-0.14%"
"Jul 04, 2008","2,404.54","2,420.06","2,423.74","2,404.54","7.80M","-0.64%"
"Jul 03, 2008","2,420.06","2,433.35","2,439.97","2,420.06","9.11M","-0.55%"
"Jul 02, 2008","2,433.35","2,439.96","2,447.96","2,433.35","9.08M","-0.27%"
"Jul 01, 2008","2,439.96","2,457.84","2,458.00","2,439.96","18.62M","-0.73%"
"Jun 30, 2008","2,457.84","2,470.43","2,471.60","2,457.84","12.39M","-0.51%"
"Jun 27, 2008","2,470.43","2,479.21","2,489.88","2,470.43","8.05M","-0.35%"
"Jun 26, 2008","2,479.21","2,479.92","2,489.92","2,479.21","8.72M","-0.03%"
"Jun 25, 2008","2,479.92","2,481.00","2,484.00","2,480.00","8.46M","-0.06%"
"Jun 24, 2008","2,481.33","2,479.53","2,493.00","2,480.00","17.90M","0.07%"
"Jun 23, 2008","2,479.54","2,460.00","2,496.00","2,460.00","29.94M","0.80%"
"Jun 20, 2008","2,459.98","2,433.07","2,465.69","2,432.41","45.62M","1.11%"
"Jun 19, 2008","2,433.07","2,440.37","2,447.23","2,433.07","13.55M","-0.30%"
"Jun 17, 2008","2,440.37","2,444.91","2,453.77","2,440.37","4.04M","-0.19%"
"Jun 16, 2008","2,444.91","2,455.37","2,467.60","2,444.91","8.36M","-0.43%"
"Jun 13, 2008","2,455.37","2,459.99","2,469.16","2,455.37","4.35M","-0.19%"
"Jun 12, 2008","2,459.99","2,474.93","2,483.34","2,459.99","2.76M","-0.60%"
"Jun 11, 2008","2,474.93","2,489.25","2,491.25","2,474.93","4.95M","-0.58%"
"Jun 10, 2008","2,489.25","2,492.68","2,506.17","2,489.25","9.49M","-0.14%"
"Jun 09, 2008","2,492.68","2,499.61","2,508.61","2,492.68","8.25M","-0.28%"
"Jun 06, 2008","2,499.61","2,516.47","2,519.28","2,498.35","4.06M","-0.67%"
"Jun 05, 2008","2,516.49","2,491.68","2,516.91","2,491.68","4.96M","1.00%"
"Jun 04, 2008","2,491.68","2,520.43","2,528.26","2,490.80","7.96M","-1.14%"
"Jun 03, 2008","2,520.43","2,527.41","2,540.60","2,520.43","6.39M","-0.28%"
"Jun 02, 2008","2,527.41","2,538.36","2,561.11","2,527.41","4.72M","-0.43%"
"May 30, 2008","2,538.37","2,506.64","2,541.55","2,506.64","12.80M","1.27%"
"May 29, 2008","2,506.64","2,520.77","2,528.26","2,506.64","13.72M","-0.56%"
"May 28, 2008","2,520.77","2,558.89","2,558.99","2,520.77","5.00M","-1.49%"
"May 27, 2008","2,558.89","2,572.03","2,580.08","2,558.89","5.30M","-0.51%"
"May 26, 2008","2,572.03","2,585.78","2,604.19","2,572.03","6.98M","-0.53%"
"May 23, 2008","2,585.78","2,598.93","2,598.94","2,585.78","9.11M","-0.51%"
"May 22, 2008","2,598.93","2,586.81","2,603.60","2,586.81","5.99M","0.47%"
"May 21, 2008","2,586.81","2,596.64","2,601.22","2,586.81","2.85M","-0.38%"
"May 16, 2008","2,596.64","2,609.85","2,614.95","2,596.64","6.66M","-0.51%"
"May 15, 2008","2,609.85","2,607.90","2,619.25","2,607.90","4.25M","0.07%"
"May 14, 2008","2,607.90","2,613.89","2,625.85","2,607.90","5.00M","-0.23%"
"May 13, 2008","2,613.89","2,631.73","2,635.78","2,613.89","7.59M","-0.68%"
"May 12, 2008","2,631.73","2,641.24","2,644.38","2,631.73","9.33M","-0.36%"
"May 09, 2008","2,641.24","2,646.96","2,648.75","2,641.24","18.57M","-0.22%"
"May 08, 2008","2,646.96","2,642.73","2,654.41","2,642.73","7.87M","0.16%"
"May 07, 2008","2,642.63","2,645.50","2,650.07","2,642.63","8.06M","-0.11%"
"May 06, 2008","2,645.50","2,648.23","2,661.54","2,645.50","13.29M","-0.10%"
"May 05, 2008","2,648.23","2,635.74","2,650.15","2,635.74","12.49M","0.47%"
"May 02, 2008","2,635.74","2,633.56","2,644.78","2,633.56","6.02M","0.11%"
"Apr 30, 2008","2,632.96","2,631.12","2,640.80","2,631.12","6.43M","0.07%"
"Apr 29, 2008","2,631.01","2,638.08","2,647.02","2,631.01","6.09M","-0.27%"
"Apr 28, 2008","2,638.08","2,651.64","2,663.24","2,638.08","14.62M","-0.51%"
"Apr 25, 2008","2,651.64","2,677.50","2,683.72","2,651.64","32.27M","-0.97%"
"Apr 24, 2008","2,677.50","2,681.27","2,686.06","2,677.50","6.15M","-0.14%"
"Apr 23, 2008","2,681.27","2,674.09","2,691.42","2,674.09","11.16M","0.31%"
"Apr 22, 2008","2,673.01","2,662.93","2,682.03","2,662.93","63.00M","0.38%"
"Apr 21, 2008","2,662.93","2,671.94","2,674.70","2,662.93","67.02M","-0.33%"
"Apr 17, 2008","2,671.83","2,647.75","2,671.83","2,647.75","15.12M","0.91%"
"Apr 16, 2008","2,647.75","2,625.61","2,649.69","2,625.61","38.43M","0.84%"
"Apr 15, 2008","2,625.61","2,614.63","2,636.20","2,614.63","4.11M","0.42%"
"Apr 10, 2008","2,614.63","2,606.95","2,622.19","2,606.95","5.20M","0.29%"
"Apr 09, 2008","2,606.97","2,617.74","2,617.74","2,606.97","13.08M","-0.41%"
"Apr 08, 2008","2,617.74","2,607.82","2,619.84","2,607.82","4.82M","0.38%"
"Apr 07, 2008","2,607.82","2,624.97","2,625.75","2,607.82","12.54M","-0.65%"
"Apr 04, 2008","2,624.97","2,629.50","2,632.98","2,618.67","5.63M","-0.17%"
"Apr 03, 2008","2,629.50","2,516.49","2,519.28","2,498.35","4.06M","-0.00%"
